,ellipticity,fwhm_image,median_a_image,median_b_image,median_class_star,median_erra_image,median_errb_image,median_flux_iso,median_mag_iso,median_magerr_iso,pm,pmerr
0,0.146670222282,2.35282540321,1.00960385799,0.861525058746,0.779715716839,0.174509480596,0.157436788082,137.918319702,25.800945282,0.0978421270847,0.313199044809,0.0797019600547
1,0.0438024401665,3.8040201664,1.00960385799,0.861525058746,0.779715716839,0.174509480596,0.157436788082,137.918319702,25.800945282,0.0978421270847,0.313199044809,0.0797019600547
2,0.237050414085,3.69272303581,1.00960385799,0.861525058746,0.779715716839,0.174509480596,0.157436788082,137.918319702,25.800945282,0.0978421270847,0.313199044809,0.0797019600547
3,0.106111228466,1.99645280838,1.62254977226,1.46398091316,0.984933257103,0.00704283826053,0.00646148854867,7019.47363281,21.5342388153,0.0050061037764,0.0476178290055,0.00202214246188
4,0.0967972278595,1.85575318336,1.62254977226,1.46398091316,0.984933257103,0.00704283826053,0.00646148854867,7019.47363281,21.5342388153,0.0050061037764,0.0476178290055,0.00202214246188
5,0.10514742136,1.84524261951,1.62254977226,1.46398091316,0.984933257103,0.00704283826053,0.00646148854867,7019.47363281,21.5342388153,0.0050061037764,0.0476178290055,0.00202214246188
6,0.0979517698288,2.55982112885,1.13319087029,1.00127875805,0.904260516167,0.0774356871843,0.0699267163873,316.596191406,24.8987693787,0.0515557602048,0.218736814515,0.01871554066
7,0.0608201622963,2.09434819221,1.13319087029,1.00127875805,0.904260516167,0.0774356871843,0.0699267163873,316.596191406,24.8987693787,0.0515557602048,0.218736814515,0.01871554066
8,0.161909520626,1.92851376534,1.13319087029,1.00127875805,0.904260516167,0.0774356871843,0.0699267163873,316.596191406,24.8987693787,0.0515557602048,0.218736814515,0.01871554066
9,0.118210375309,1.85953617096,1.13319087029,1.00127875805,0.904260516167,0.0774356871843,0.0699267163873,316.596191406,24.8987693787,0.0515557602048,0.218736814515,0.01871554066
0,0.0969628095627,1.78582954407,1.7406488657,1.59880113602,0.989824533463,0.00486367568374,0.00459036696702,18405.9824219,20.4876022339,0.0025878790766,0.0198381497777,0.000402909601756
1,0.0586868524551,1.89441621304,1.7406488657,1.59880113602,0.989824533463,0.00486367568374,0.00459036696702,18405.9824219,20.4876022339,0.0025878790766,0.0198381497777,0.000402909601756
2,0.0766152143478,1.82216763496,1.7406488657,1.59880113602,0.989824533463,0.00486367568374,0.00459036696702,18405.9824219,20.4876022339,0.0025878790766,0.0198381497777,0.000402909601756
3,0.108191788197,2.02560091019,1.70410847664,1.55922627449,0.997861683369,0.00531867519021,0.00486154202372,15292.7939453,20.6887817383,0.00292654032819,0.044274756069,0.00096178383642
4,0.0822069644928,1.8168939352,1.70410847664,1.55922627449,0.997861683369,0.00531867519021,0.00486154202372,15292.7939453,20.6887817383,0.00292654032819,0.044274756069,0.00096178383642
5,0.0830391645432,2.05490231514,1.70410847664,1.55922627449,0.997861683369,0.00531867519021,0.00486154202372,15292.7939453,20.6887817383,0.00292654032819,0.044274756069,0.00096178383642
6,0.135656177998,1.8156785965,1.53130495548,1.36896467209,0.988937675953,0.0146703477949,0.013479212299,2750.27905273,22.5515575409,0.0104588503018,0.525204710233,0.00282966803401
7,0.0617182254791,1.91723632812,1.53130495548,1.36896467209,0.988937675953,0.0146703477949,0.013479212299,2750.27905273,22.5515575409,0.0104588503018,0.525204710233,0.00282966803401
8,0.106014311314,2.03989386559,1.53130495548,1.36896467209,0.988937675953,0.0146703477949,0.013479212299,2750.27905273,22.5515575409,0.0104588503018,0.525204710233,0.00282966803401
9,0.214352607727,2.07095932961,1.37093043327,1.14784777164,0.756545126438,0.0503676757216,0.0452448986471,602.60723877,24.1999130249,0.0351328998804,0.850602039426,0.0150833818751
10,0.16272354126,2.07531309128,1.37093043327,1.14784777164,0.756545126438,0.0503676757216,0.0452448986471,602.60723877,24.1999130249,0.0351328998804,0.850602039426,0.0150833818751
11,0.110174238682,2.16062641144,1.37093043327,1.14784777164,0.756545126438,0.0503676757216,0.0452448986471,602.60723877,24.1999130249,0.0351328998804,0.850602039426,0.0150833818751
12,0.226291835308,2.4133951664,0.966974318027,0.824736714363,0.849369287491,0.124557577074,0.113007485867,147.65447998,25.7268829346,0.0948404371738,0.132610250973,0.0536491915396
13,0.231741547585,2.62751793861,0.966974318027,0.824736714363,0.849369287491,0.124557577074,0.113007485867,147.65447998,25.7268829346,0.0948404371738,0.132610250973,0.0536491915396
14,0.032580435276,2.58367586136,0.966974318027,0.824736714363,0.849369287491,0.124557577074,0.113007485867,147.65447998,25.7268829346,0.0948404371738,0.132610250973,0.0536491915396
15,0.0803815722466,1.88319385052,1.7629275322,1.60412168503,0.990243673325,0.00485013937578,0.00428100535646,19001.4433594,20.453037262,0.00248272507451,0.703245880482,0.000850679288835
16,0.0952666401863,2.08189463615,1.7629275322,1.60412168503,0.990243673325,0.00485013937578,0.00428100535646,19001.4433594,20.453037262,0.00248272507451,0.703245880482,0.000850679288835
17,0.0843147039413,2.02687072754,1.7629275322,1.60412168503,0.990243673325,0.00485013937578,0.00428100535646,19001.4433594,20.453037262,0.00248272507451,0.703245880482,0.000850679288835
18,0.0926434397697,1.98009741306,1.7629275322,1.60412168503,0.990243673325,0.00485013937578,0.00428100535646,19001.4433594,20.453037262,0.00248272507451,0.703245880482,0.000850679288835
19,0.0801864862442,1.66921961308,1.32315337658,1.20219385624,0.919674813747,0.0464994162321,0.0447763502598,676.943664551,24.0736179352,0.0321278236806,0.0298145186119,0.0124373478938
20,0.0941971540451,2.00554013252,1.32315337658,1.20219385624,0.919674813747,0.0464994162321,0.0447763502598,676.943664551,24.0736179352,0.0321278236806,0.0298145186119,0.0124373478938
21,0.127275943756,1.71898508072,1.32315337658,1.20219385624,0.919674813747,0.0464994162321,0.0447763502598,676.943664551,24.0736179352,0.0321278236806,0.0298145186119,0.0124373478938
22,0.103414297104,1.8449536562,1.54513931274,1.35868656635,0.994006574154,0.0141976745799,0.0125732989982,3049.18408203,22.439540863,0.00962544139475,0.0186441415548,0.00246579956541
23,0.11845767498,1.9751098156,1.54513931274,1.35868656635,0.994006574154,0.0141976745799,0.0125732989982,3049.18408203,22.439540863,0.00962544139475,0.0186441415548,0.00246579956541
24,0.118453979492,1.87122774124,1.54513931274,1.35868656635,0.994006574154,0.0141976745799,0.0125732989982,3049.18408203,22.439540863,0.00962544139475,0.0186441415548,0.00246579956541
25,0.157348871231,1.85241925716,1.54513931274,1.35868656635,0.994006574154,0.0141976745799,0.0125732989982,3049.18408203,22.439540863,0.00962544139475,0.0186441415548,0.00246579956541
26,0.09946590662,1.83717656136,1.54563057423,1.34127020836,0.989828765392,0.0136368153617,0.0119578456506,3128.97412109,22.4115562439,0.0092629622668,0.248048203722,0.00240627238082
27,0.158430635929,1.91830670834,1.54563057423,1.34127020836,0.989828765392,0.0136368153617,0.0119578456506,3128.97412109,22.4115562439,0.0092629622668,0.248048203722,0.00240627238082
28,0.115774929523,1.72619867325,1.54563057423,1.34127020836,0.989828765392,0.0136368153617,0.0119578456506,3128.97412109,22.4115562439,0.0092629622668,0.248048203722,0.00240627238082
29,0.113581120968,1.80697393417,1.54563057423,1.34127020836,0.989828765392,0.0136368153617,0.0119578456506,3128.97412109,22.4115562439,0.0092629622668,0.248048203722,0.00240627238082
30,0.1171220541,2.02388954163,1.36996102333,1.22112393379,0.930933713913,0.0408522225916,0.0380409881473,735.442626953,23.983669281,0.0296966210008,0.162287160149,0.0216380054105
31,0.0821576714516,1.76421451569,1.36996102333,1.22112393379,0.930933713913,0.0408522225916,0.0380409881473,735.442626953,23.983669281,0.0296966210008,0.162287160149,0.0216380054105
32,0.15842705965,1.73550844193,1.36996102333,1.22112393379,0.930933713913,0.0408522225916,0.0380409881473,735.442626953,23.983669281,0.0296966210008,0.162287160149,0.0216380054105
33,0.0649100542068,1.96784293652,1.36996102333,1.22112393379,0.930933713913,0.0408522225916,0.0380409881473,735.442626953,23.983669281,0.0296966210008,0.162287160149,0.0216380054105
34,0.0388206243515,1.72370564938,0.939300298691,0.831448793411,0.942770898342,0.116977460682,0.107113182545,132.887420654,25.8412895203,0.0934990942478,0.0704940007656,0.0607446999923
35,0.175066113472,3.86680078506,0.939300298691,0.831448793411,0.942770898342,0.116977460682,0.107113182545,132.887420654,25.8412895203,0.0934990942478,0.0704940007656,0.0607446999923
36,0.12383133173,2.14129042625,0.939300298691,0.831448793411,0.942770898342,0.116977460682,0.107113182545,132.887420654,25.8412895203,0.0934990942478,0.0704940007656,0.0607446999923
37,0.0493378043175,2.3054997921,1.19012832642,1.05635452271,0.968437373638,0.0826554298401,0.076117888093,297.747467041,24.9660644531,0.0600602291524,0.421361082626,0.0148320710744
