,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
6063,2,8.39517363049,-21.1428543662,25-26,0.1,0.000153230241267,galaxies
6065,2,8.35663220303,-21.1399204759,23-24,0.1,0.000263551686658,galaxies
6068,2,8.33597090993,-21.1385631229,22-23,0.1,0.000476166314911,galaxies
6069,2,8.3186952108,-21.1380126846,23-24,0.1,0.000429804844316,galaxies
6073,2,8.38522030383,-21.13640243,24-25,0.1,0.000251483928878,galaxies
6075,2,8.39423432999,-21.1358082665,23-24,0.1,0.000330862472765,galaxies
6078,2,8.39093961888,-21.1333814376,23-24,0.1,0.0148403570056,galaxies
6079,2,8.38262648399,-21.1329983271,24-25,0.1,0.000174523578607,galaxies
6080,2,8.35010534471,-21.1323771655,23-24,0.1,0.000320286198985,galaxies
6082,2,8.38420488462,-21.1278909984,25-26,0.1,0.003081030678,galaxies
6083,2,8.37342074966,-21.1223317049,23-24,0.1,0.00754746748134,galaxies
6084,2,8.39119787735,-21.113879396,23-24,0.1,0.000314831355354,galaxies
6086,2,8.39792173199,-21.1084234625,23-24,0.1,0.000413997244323,galaxies
6089,2,8.24362419085,-21.3111792353,25-26,0.1,0.00010097114864,galaxies
6090,2,8.2352032409,-21.305397489,23-24,0.1,0.000329955160851,galaxies
6091,2,8.25976124188,-21.3052001872,23-24,0.1,0.000797110493295,galaxies
6093,2,8.26467271469,-21.3023206212,24-25,0.1,0.000288478535367,galaxies
6094,2,8.23709309593,-21.3015435473,24-25,0.1,0.000261420966126,galaxies
6097,2,8.23211395354,-21.3007227072,22-23,0.1,0.000544557056855,galaxies
6099,2,8.2660740604,-21.2984004534,23-24,0.1,0.00886937044561,galaxies
6101,2,8.25112944854,-21.2978903502,25-26,0.1,0.0607965551317,galaxies
6108,2,8.2257561146,-21.2922816688,23-24,0.1,0.000360203674063,galaxies
6111,2,8.29145323417,-21.2902936382,23-24,0.1,0.000297000457067,galaxies
6117,2,8.28536501384,-21.2843295521,23-24,0.1,0.000645477615763,galaxies
6121,2,8.30733757865,-21.2790450521,21-22,0.1,0.00116873008665,galaxies
6122,2,8.31930379477,-21.2786756985,23-24,0.1,0.0235404539853,galaxies
6126,2,8.28131709077,-21.2774765279,24-25,0.1,0.000290967524052,galaxies
6127,2,8.28362460523,-21.277232962,23-24,0.1,0.00182285392657,galaxies
6128,2,8.29634077423,-21.2753306443,22-23,0.1,0.000440058036475,galaxies
6129,2,8.31659613498,-21.2752502203,22-23,0.1,0.000853524310514,galaxies
6130,2,8.32595754278,-21.2749513781,26-27,0.1,0.0045857061632,galaxies
6131,2,8.31000683532,-21.2729244882,24-25,0.1,0.918298900127,star
6132,2,8.33119648571,-21.2709393551,24-25,0.1,0.000744209100958,galaxies
6134,2,8.3299224522,-21.2706958218,22-23,0.1,0.0273487363011,galaxies
6135,2,8.3383513599,-21.2706476125,22-23,0.1,0.0287583079189,galaxies
6138,2,8.31325626338,-21.2630854401,22-23,0.1,0.999927937984,star
6142,2,8.22941442813,-21.2888492508,25-26,0.1,0.000222145798034,galaxies
6144,2,8.24998814182,-21.2872443768,22-23,0.1,0.000637053803075,galaxies
6149,2,8.25161310078,-21.2700950555,23-24,0.1,0.000755294633564,galaxies
6151,2,8.29566837758,-21.2680806229,21-22,0.1,0.986272633076,star
6158,2,8.30542119945,-21.2651186874,24-25,0.1,0.993688583374,star
6159,2,8.27100374341,-21.264951795,22-23,0.1,0.969057440758,galaxies
6163,2,8.23247400038,-21.2595608542,24-25,0.1,0.000130577056552,galaxies
6164,2,8.23606945558,-21.2586288623,23-24,0.1,0.0261562205851,galaxies
6166,2,8.23930080306,-21.2571324107,23-24,0.1,0.0212707277387,galaxies
6168,2,8.3219580168,-21.2560852607,25-26,0.1,0.000123584555695,galaxies
6170,2,8.30403502471,-21.2552652307,25-26,0.1,0.000105103383248,galaxies
6171,2,8.22626863162,-21.2544885153,23-24,0.1,0.0245646983385,galaxies
6172,2,8.25232415258,-21.2539462243,24-25,0.1,0.00279166642576,galaxies
6173,2,8.31383152015,-21.2528226146,23-24,0.1,0.963430464268,star
6174,2,8.26763705983,-21.2525683212,23-24,0.1,0.0224410574883,galaxies
6176,2,8.31291876415,-21.2509459467,23-24,0.1,0.0178745556623,galaxies
6179,2,8.21793890888,-21.2469026691,24-25,0.1,0.00026225176407,galaxies
6180,2,8.31193754411,-21.2466120874,23-24,0.1,0.0219482462853,galaxies
6184,2,8.26594079819,-21.2383715348,23-24,0.1,0.000337395293172,galaxies
6185,2,8.2837884894,-21.2376840746,22-23,0.1,0.000386451662052,galaxies
6186,2,8.27783410244,-21.2375874204,24-25,0.1,0.000176457309863,galaxies
6191,2,8.29736358677,-21.2322586393,24-25,0.1,0.000300053856336,galaxies
6192,2,8.29765500887,-21.2318767612,24-25,0.1,0.00013338093413,galaxies
6193,2,8.27736836428,-21.2318660481,24-25,0.1,0.000270902732154,galaxies
6195,2,8.302682282,-21.2219635367,24-25,0.1,0.000190985607333,galaxies
6201,2,8.2129275853,-21.2122930084,24-25,0.1,0.000169982493389,galaxies
6202,2,8.21256900363,-21.2120133751,22-23,0.1,0.00042679766193,galaxies
6203,2,8.19260708502,-21.2119316436,24-25,0.1,0.00456215394661,galaxies
6204,2,8.22316503733,-21.2112987354,22-23,0.1,0.000327600486344,galaxies
6205,2,8.20670525123,-21.2103958772,24-25,0.1,0.000323101645336,galaxies
6206,2,8.22942085438,-21.2080660983,21-22,0.1,0.000758928363211,galaxies
6207,2,8.20121214706,-21.2072370888,25-26,0.1,0.000105131941382,galaxies
6208,2,8.22405790618,-21.2068474272,23-24,0.1,0.000393756403355,galaxies
6212,2,8.26253484231,-21.1981711845,22-23,0.1,0.000788002216723,galaxies
6216,2,8.24954065556,-21.1934513679,25-26,0.1,0.00131511269137,galaxies
6217,2,8.27405286068,-21.1908624978,23-24,0.1,0.000337195582688,galaxies
6221,2,8.2013960724,-21.187376883,23-24,0.1,0.000296124519082,galaxies
6224,2,8.25575078497,-21.1837753375,25-26,0.1,0.000111653360364,galaxies
6228,2,8.26565609312,-21.1747140506,25-26,0.1,0.00772366160527,galaxies
6231,2,8.27197320085,-21.1650935229,22-23,0.1,0.000662127451506,galaxies
6232,2,8.28558952798,-21.1648542844,24-25,0.1,0.000133296925924,galaxies
6233,2,8.03436070061,-21.7185179682,25-26,0.1,0.00012671649165,galaxies
6234,2,8.2869680813,-21.1482753519,24-25,0.1,0.00923319160938,galaxies
6235,2,8.1375291883,-21.7183813232,23-24,0.1,0.000490794656798,galaxies
6242,2,8.12466315836,-21.3590362202,22-23,0.1,0.0267751477659,galaxies
6243,2,8.12586985637,-21.3586881089,21-22,0.1,0.999859571457,star
6244,2,8.11952047857,-21.3583011369,23-24,0.1,0.416241884232,galaxies
6245,2,8.12964987887,-21.3577183919,24-25,0.1,0.00015143523342,galaxies
6246,2,8.11848630318,-21.3566351784,23-24,0.1,0.0223059225827,galaxies
6247,2,8.14280074232,-21.3554886944,22-23,0.1,0.000539447763003,galaxies
6250,2,8.12867985147,-21.3525994329,24-25,0.1,0.832889556885,star
6251,2,8.13470941788,-21.3519908626,24-25,0.1,0.0194181855768,galaxies
6253,2,8.15409636066,-21.3484574191,23-24,0.1,0.0198246594518,galaxies
6255,2,8.17364909152,-21.3413003199,23-24,0.1,0.00114726333413,galaxies
6256,2,8.18628151941,-21.3361951381,25-26,0.1,0.000149986968609,galaxies
6258,2,8.17235805269,-21.3345050325,25-26,0.1,0.000193996282178,galaxies
6260,2,8.18735724237,-21.3328658934,22-23,0.1,0.000416484021116,galaxies
6264,2,8.2089524413,-21.3270600823,21-22,0.1,0.0279340259731,galaxies
6265,2,8.20401134389,-21.3245624139,23-24,0.1,0.00063511391636,galaxies
6267,2,8.18231196073,-21.322234366,24-25,0.1,0.00019030693511,galaxies
6269,2,8.22032765843,-21.3208382274,24-25,0.1,0.0104327630252,galaxies
6276,2,8.20486828254,-21.3105470332,19-20,0.1,0.0286342147738,galaxies
6277,2,8.21229478405,-21.3095714469,25-26,0.1,0.000132167508127,galaxies
6278,2,8.09338272773,-21.3052397583,22-23,0.1,0.997125208378,star
6282,2,8.07771240299,-21.2753564301,25-26,0.1,0.000166460828041,galaxies
6284,2,8.13012824433,-21.3380350453,22-23,0.1,0.0281450562179,galaxies
6285,2,8.13262909879,-21.335163011,24-25,0.1,0.845768153667,star
6286,2,8.11810000537,-21.3342195561,21-22,0.1,0.999916136265,star
6287,2,8.14672683894,-21.3323779639,23-24,0.1,0.000388662097976,galaxies
6288,2,8.14693873207,-21.3308810846,24-25,0.1,0.000321891158819,galaxies
6289,2,8.12700507529,-21.3298722479,25-26,0.1,0.00209770724177,galaxies
6290,2,8.11141046365,-21.3269982708,24-25,0.1,0.000263460853603,galaxies
6291,2,8.14996222257,-21.3255196111,24-25,0.1,0.953751802444,star
6293,2,8.12932146865,-21.321684548,25-26,0.1,0.000119308089779,galaxies
6294,2,8.13323682744,-21.3176227083,26-27,0.1,0.000591621152125,galaxies
6296,2,8.13882450591,-21.3159155618,21-22,0.1,0.0277361664921,galaxies
6297,2,8.1688812408,-21.3157401729,22-23,0.1,0.000794061576016,galaxies
6299,2,8.15585539755,-21.311313449,23-24,0.1,0.0226087961346,galaxies
6303,2,8.11594664096,-21.3078180128,23-24,0.1,0.000483345589601,galaxies
6312,2,8.1478241747,-21.2956673819,21-22,0.1,0.000681535457261,galaxies
6313,2,8.19039331686,-21.2929972107,25-26,0.1,0.00014487367298,galaxies
6316,2,8.19182800201,-21.2869907915,22-23,0.1,0.0187689494342,galaxies
6317,2,8.1658117406,-21.2810251715,25-26,0.1,0.000107750325697,galaxies
6319,2,8.09358354081,-21.2772561955,23-24,0.1,0.000505302916281,galaxies
6321,2,8.08488953985,-21.2706760264,23-24,0.1,0.000253701611655,galaxies
6322,2,8.09827295856,-21.2684568444,23-24,0.1,0.907714426517,star
6323,2,8.07417992098,-21.7064986368,20-21,0.1,0.00711839133874,galaxies
6325,2,8.08038483133,-21.2674749033,23-24,0.1,0.000368461565813,galaxies
6327,2,8.18725837481,-21.2653333923,22-23,0.1,0.000358233664883,galaxies
6330,2,8.07759089824,-21.262556717,23-24,0.1,0.000340531754773,galaxies
6332,2,8.07219687527,-21.2597571989,23-24,0.1,0.000625233689789,galaxies
6337,2,8.09716919744,-21.2544811429,23-24,0.1,0.000538260734174,galaxies
6339,2,8.11306688775,-21.2527859448,24-25,0.1,0.00023971083283,galaxies
6340,2,8.08445189194,-21.7030590271,23-24,0.1,0.0248716007918,galaxies
6344,2,8.11720004883,-21.2506132113,24-25,0.1,0.000712694018148,galaxies
6345,2,8.05186431089,-21.70270221,24-25,0.1,0.000240428940742,galaxies
6348,2,8.10376399049,-21.247273073,22-23,0.1,0.0290345717221,galaxies
6349,2,8.10407140964,-21.2466414101,24-25,0.1,0.000111120680231,galaxies
6350,2,8.07764449788,-21.2464776654,23-24,0.1,0.000413024710724,galaxies
6352,2,8.07340949028,-21.2457926157,24-25,0.1,0.000216111220652,galaxies
6354,2,8.07785157205,-21.2452367533,23-24,0.1,0.0013471392449,galaxies
6358,2,8.10654428581,-21.2433262678,25-26,0.1,0.501369714737,galaxies
6360,2,8.11375182803,-21.24316349,23-24,0.1,0.000364413135685,galaxies
6361,2,8.102785717,-21.2427727482,23-24,0.1,0.352968424559,galaxies
6364,2,8.10728972484,-21.2358439997,25-26,0.1,0.00132243277039,galaxies
6367,2,8.11103490823,-21.2323618937,25-26,0.1,0.000160095572937,galaxies
6369,2,8.13390424251,-21.2298456152,22-23,0.1,0.000335902615916,galaxies
6373,2,8.15038495299,-21.2262195265,21-22,0.1,0.00256888382137,galaxies
6376,2,8.12343261891,-21.2240975563,24-25,0.1,0.000450609979453,galaxies
6378,2,8.15598971703,-21.2217965183,24-25,0.1,0.000263327092398,galaxies
6380,2,8.17769354809,-21.221517986,23-24,0.1,0.00386866857298,galaxies
6381,2,8.15428252448,-21.2214595034,24-25,0.1,0.0125226648524,galaxies
6384,2,8.0144077342,-21.4124487432,24-25,0.1,0.000447806494776,galaxies
6386,2,8.0096614231,-21.4060195039,23-24,0.1,0.000376131793018,galaxies
6387,2,8.12062612939,-21.6965114659,23-24,0.1,0.0240325760096,galaxies
6388,2,8.02134319226,-21.4058745314,23-24,0.1,0.000439538940554,galaxies
6390,2,8.01705130122,-21.3980231295,25-26,0.1,0.000137051960337,galaxies
6392,2,8.02495103135,-21.3908339432,23-24,0.1,0.000327776360791,galaxies
6393,2,8.03248893827,-21.3900569059,23-24,0.1,0.00032607850153,galaxies
6397,2,8.05415085062,-21.3845770217,15-16,0.1,0.0286937300116,star
6398,2,8.0587558897,-21.3821991284,23-24,0.1,0.000378210679628,galaxies
6401,2,8.08102615367,-21.3764791873,24-25,0.1,0.00739683350548,galaxies
6403,2,8.06936274199,-21.3737714045,22-23,0.1,0.000618093879893,galaxies
6411,2,8.11064363324,-21.3676946795,23-24,0.1,0.00072270410601,galaxies
6412,2,8.10203928017,-21.366136667,24-25,0.1,0.935376822948,star
6414,2,8.11035905401,-21.3649487174,23-24,0.1,0.0259519424289,galaxies
6415,2,8.10216166912,-21.3641300366,21-22,0.1,0.982763290405,star
6416,2,7.98062902785,-21.3619155635,23-24,0.1,0.0258177928627,galaxies
6418,2,7.9799891642,-21.3540121099,24-25,0.1,0.000708791136276,galaxies
6420,2,8.08498206492,-21.693731756,22-23,0.1,0.0269296728075,galaxies
6422,2,8.00553522283,-21.3933438871,23-24,0.1,0.904736697674,star
6423,2,8.10669046942,-21.6927022535,23-24,0.1,0.0139939049259,galaxies
6426,2,7.98865210622,-21.3672621967,22-23,0.1,0.0284349061549,galaxies
6428,2,8.02418746205,-21.3658555316,23-24,0.1,0.0108176674694,galaxies
6429,2,8.0240182913,-21.3655433761,22-23,0.1,0.000494885258377,galaxies
6430,2,8.03925152354,-21.3647680153,20-21,0.1,0.000542675959878,galaxies
6436,2,7.99103664254,-21.3622716875,21-22,0.1,0.00105052231811,galaxies
6438,2,8.00897981065,-21.3571385768,24-25,0.1,0.0121462577954,galaxies
6439,2,7.98226583018,-21.3554783437,22-23,0.1,0.0277240369469,galaxies
6442,2,7.98147522743,-21.3544242768,20-21,0.1,0.0304581802338,galaxies
6443,2,8.10422284099,-21.3528508293,22-23,0.1,0.028311053291,galaxies
6444,2,8.05042934581,-21.3517990976,22-23,0.1,0.00117498182226,galaxies
6449,2,8.06570823858,-21.3482295837,22-23,0.1,0.980028986931,star
6453,2,7.99699697005,-21.3437243404,23-24,0.1,0.90496724844,star
6454,2,8.05340654468,-21.3424242502,21-22,0.1,0.999444901943,star
6455,2,8.08718467332,-21.3407555288,24-25,0.1,0.935810029507,star
6457,2,8.05864723637,-21.338470837,23-24,0.1,0.0187930073589,galaxies
6459,2,8.05731959476,-21.3367479796,24-25,0.1,0.0104697393253,galaxies
6461,2,8.08834284144,-21.3307140446,22-23,0.1,0.0003620966163,galaxies
6463,2,8.08769784008,-21.3260942454,22-23,0.1,0.989644050598,star
6464,2,7.97193228816,-21.3195242168,25-26,0.1,0.0001689610217,galaxies
6465,2,8.0735106059,-21.3179026323,23-24,0.1,0.000261190230958,galaxies
6466,2,8.07527235203,-21.3171589567,24-25,0.1,0.999634742737,star
6469,2,8.00928721281,-21.3141020232,23-24,0.1,0.000265699200099,galaxies
6471,2,8.02147946586,-21.310497141,24-25,0.1,0.000181342766155,galaxies
6472,2,7.97444564437,-21.3101752566,22-23,0.1,0.00349741964601,galaxies
6474,2,7.98009667627,-21.3097870448,21-22,0.1,0.000931728631258,galaxies
6475,2,7.96178087261,-21.3062358714,24-25,0.1,0.000220358517254,galaxies
6476,2,7.97648071509,-21.3052867459,22-23,0.1,0.0272913724184,galaxies
6484,2,7.99240356095,-21.3010717957,24-25,0.1,0.000250699085882,galaxies
6486,2,7.99374883128,-21.2987053146,23-24,0.1,0.000310153438477,galaxies
6488,2,8.02180736278,-21.2968225138,23-24,0.1,0.000313356227707,galaxies
6490,2,8.00960188641,-21.2908864444,22-23,0.1,0.000319743732689,galaxies
6495,2,8.02303652754,-21.2873160172,23-24,0.1,0.000290794618195,galaxies
6501,2,8.04334968543,-21.2768101668,22-23,0.1,0.000529973185621,galaxies
6503,2,8.07262048736,-21.2736569734,24-25,0.1,0.000344862230122,galaxies
6504,2,8.04178394073,-21.2733089252,23-24,0.1,0.000915665237699,galaxies
6506,2,8.05304431766,-21.2690523059,24-25,0.1,0.000242565016379,galaxies
6507,2,8.0574128299,-21.2686676905,24-25,0.1,0.00277948030271,galaxies
6509,2,8.04655533292,-21.2678691851,23-24,0.1,0.00032823413494,galaxies
6515,2,8.04648746674,-21.25599013,24-25,0.1,0.000168470563949,galaxies
6522,2,7.90273355987,-21.4543181382,21-22,0.1,0.999908804893,star
6524,2,7.89839699866,-21.4513804473,23-24,0.1,0.934309184551,star
6525,2,7.89333292767,-21.4497311901,22-23,0.1,0.0278683770448,galaxies
6529,2,7.89704301151,-21.445365062,20-21,0.1,0.0286312624812,galaxies
6539,2,7.88051262232,-21.4348497851,21-22,0.1,0.01091906894,galaxies
6540,2,7.95995789151,-21.4348953568,24-25,0.1,0.000172708532773,galaxies
6545,2,7.88130318604,-21.4307395373,23-24,0.1,0.00198771525174,galaxies
6546,2,7.96238122859,-21.42900773,22-23,0.1,0.00102923542727,galaxies
6549,2,7.95051999077,-21.421826829,26-27,0.1,0.00592126743868,galaxies
6554,2,7.86279195201,-21.4005124228,23-24,0.1,0.00114591943566,galaxies
6557,2,7.89001528504,-21.4233431027,23-24,0.1,0.000582427135669,galaxies
6563,2,7.91439987707,-21.4189002274,24-25,0.1,0.0475501529872,galaxies
6564,2,7.90649867385,-21.4149338813,23-24,0.1,0.0127870813012,galaxies
6565,2,7.91934531473,-21.4128504895,24-25,0.1,0.00025367498165,galaxies
6568,2,7.91013371154,-21.4111648659,23-24,0.1,0.0074703306891,galaxies
6569,2,7.9594436874,-21.4111972886,23-24,0.1,0.000530725927092,galaxies
6570,2,7.90548137478,-21.4106671026,22-23,0.1,0.000572856748477,galaxies
6571,2,7.90228336693,-21.4105218176,23-24,0.1,0.00027463954757,galaxies
6576,2,7.87772049926,-21.4069571015,22-23,0.1,0.0282007195055,galaxies
6578,2,7.95758467743,-21.4050814127,22-23,0.1,0.0256201457232,galaxies
6582,2,7.939340198,-21.4021556474,22-23,0.1,0.0148732298985,galaxies
6584,2,7.97688666521,-21.3963117607,23-24,0.1,0.0161659363657,galaxies
6588,2,7.91273850297,-21.3901308115,24-25,0.1,0.000185737444554,galaxies
6589,2,7.94028420973,-21.3880594559,22-23,0.1,0.998524188995,star
6590,2,7.9379784106,-21.385784222,24-25,0.1,0.000114087633847,galaxies
6593,2,7.95052318266,-21.3834042849,23-24,0.1,0.0168911609799,galaxies
6594,2,7.91493646683,-21.3807536135,24-25,0.1,0.000230263394769,galaxies
6595,2,7.9459450682,-21.380580248,21-22,0.1,0.0290345363319,galaxies
6596,2,7.96329598792,-21.37217548,18-19,0.1,0.985216140747,star
6597,2,7.87223928723,-21.3672689313,22-23,0.1,0.000452334992588,galaxies
6598,2,7.86137554719,-21.3669334896,27-28,0.1,0.646678268909,galaxies
6605,2,7.85507281076,-21.3605879751,24-25,0.1,0.0891526117921,galaxies
6608,2,7.91043916308,-21.3576951278,24-25,0.1,0.00219657947309,galaxies
6611,2,7.86829917403,-21.3512534649,23-24,0.1,0.000358322169632,galaxies
6616,2,7.86718344238,-21.3481654044,23-24,0.1,0.000372833019355,galaxies
6633,2,7.96354071814,-21.3312296365,24-25,0.1,0.965933978558,star
6637,2,7.91572125136,-21.3283007589,25-26,0.1,0.00266614626162,galaxies
6639,2,7.9502551083,-21.326839322,22-23,0.1,0.0113718705252,galaxies
6644,2,7.91452476007,-21.3189769766,26-27,0.1,0.010483331047,galaxies
6647,2,7.94882668385,-21.3013644945,23-24,0.1,0.0117807434872,galaxies
6648,2,7.94715098576,-21.2978596663,22-23,0.1,0.0284851361066,galaxies
6651,2,7.7830846566,-21.5019795751,21-22,0.1,0.983425617218,star
6653,2,7.77462805464,-21.5000408052,20-21,0.1,0.983207702637,star
6663,2,7.76961246434,-21.4901338028,21-22,0.1,0.0285033900291,galaxies
6665,2,7.81574618964,-21.4887450452,24-25,0.1,0.000254838785622,galaxies
6666,2,7.82260726645,-21.4875813097,22-23,0.1,0.000551825622097,galaxies
6671,2,7.86257762591,-21.4780428988,25-26,0.1,0.000110685286927,galaxies
6677,2,7.88288272626,-21.4694757437,26-27,0.1,0.689575016499,galaxies
6679,2,7.86795002909,-21.4670695266,22-23,0.1,0.000338452868164,galaxies
6680,2,7.88106884329,-21.4666552147,22-23,0.1,0.0004603266716,galaxies
6681,2,7.88104051374,-21.4646342916,23-24,0.1,0.000317007041303,galaxies
6686,2,7.75297163727,-21.4533054921,22-23,0.1,0.000410057284171,galaxies
6687,2,7.75170671882,-21.4499089433,23-24,0.1,0.000364400446415,galaxies
6688,2,7.77086498952,-21.4810425121,25-26,0.1,0.000488595571369,galaxies
6690,2,7.77054445964,-21.4764322063,22-23,0.1,0.0273963958025,galaxies
6695,2,7.77516847287,-21.4703714187,23-24,0.1,0.000688753498252,galaxies
6696,2,7.77221360351,-21.4661939069,22-23,0.1,0.000329935108311,galaxies
6697,2,7.82296929412,-21.4658403086,24-25,0.1,0.000209563542739,galaxies
6701,2,7.79769762585,-21.45893771,24-25,0.1,0.000346329587046,galaxies
6704,2,7.86573066003,-21.4560475695,24-25,0.1,0.000312905322062,galaxies
6709,2,7.80441915167,-21.4515011209,24-25,0.1,0.000261991197476,galaxies
6712,2,7.816249273,-21.4493723642,22-23,0.1,0.98869228363,star
6713,2,7.883776871,-21.4480900419,22-23,0.1,0.0280555319041,galaxies
6715,2,7.85608447411,-21.4474377037,24-25,0.1,0.000206871045521,galaxies
6717,2,7.82752448957,-21.4439548933,24-25,0.1,0.00110856560059,galaxies
6719,2,7.88212959019,-21.4432663397,23-24,0.1,0.0263282749802,galaxies
6724,2,7.84042517948,-21.4379667199,23-24,0.1,0.000363273255061,galaxies
6725,2,7.81720909239,-21.4374662793,23-24,0.1,0.000761661271099,galaxies
6726,2,7.82318370404,-21.4359057344,21-22,0.1,0.0281458981335,galaxies
6727,2,7.8362583908,-21.4353103599,23-24,0.1,0.0247526839375,galaxies
6730,2,7.86070852087,-21.4330291253,19-20,0.1,0.0286211166531,galaxies
6733,2,7.84279255825,-21.4285281823,22-23,0.1,0.0285818763077,galaxies
6736,2,7.84063598049,-21.4244573474,23-24,0.1,0.000195625747438,galaxies
6738,2,8.23680726986,-21.7220000327,24-25,0.1,0.00267155189067,galaxies
6740,2,7.73810838312,-21.417506543,22-23,0.1,0.000799535424449,galaxies
6741,2,7.74991729686,-21.4167741037,24-25,0.1,0.000136840943014,galaxies
6745,2,7.74543967566,-21.4139070243,24-25,0.1,0.000159850838827,galaxies
6746,2,7.84914233932,-21.4133164581,23-24,0.1,0.00147169094998,galaxies
6747,2,7.85288043446,-21.4120018217,21-22,0.1,0.0286389626563,galaxies
6748,2,7.84892433588,-21.4110322569,21-22,0.1,0.028343943879,galaxies
